0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999293,0.749969,-0.667012,-0.742377,0.940582,-0.474001,0.986103,-0.196675,-0.066372,0.454315,-0.997773,0.999176,-0.619819,0.506946,0.939061,0.454476,-0.986453,0.778467,-0.630397,-0.938260,0.445782,-0.965679,-0.745692,-0.011819,-0.633963,0.754074,-0.997229,-0.688337,-0.175582,-0.403849,0.265193,0.990211,-0.389463,0.396505,-0.383572
0.997830,0.986881,-0.700311,-0.323501,0.936382,-0.517069,0.931489,-0.761017,-0.223997,0.086607,-0.922574,0.999474,0.346601,-0.548328,0.801886,-0.801725,-0.822706,0.560043,-0.769815,0.411345,-0.262359,-0.878673,-0.818676,-0.309600,0.316068,0.733977,-0.981983,-0.847528,-0.112329,-0.399124,0.181960,0.984443,0.467239,0.331883,-0.411269
0.979497,0.994659,-0.438301,0.417035,0.940350,-0.882037,0.964580,-0.926366,-0.296546,-0.156068,-0.724059,0.997181,-0.650412,0.696574,0.986729,-0.259021,-0.887814,-0.682535,-0.513675,-0.492915,-0.023302,-0.899305,-0.504866,-0.218745,0.505589,0.698973,-0.999635,-0.733109,0.114656,-0.515030,0.210488,0.987166,0.808538,0.331056,-0.258528
0.954438,0.905206,-0.964253,0.667877,0.926170,-0.278693,0.877561,0.146490,-0.401464,-0.427200,0.998032,0.992935,0.223303,0.857426,0.976277,-0.638730,-0.746174,0.381829,-0.436048,0.900266,-0.237702,0.449802,-0.713793,-0.143019,0.267395,0.965912,-0.752928,-0.905427,-0.657528,0.381621,0.949462,0.959788,0.877952,0.268442,-0.507220
0.993498,0.948932,-0.567339,0.985072,0.607701,-0.049601,0.905778,-0.108124,-0.086033,0.077562,-0.100435,0.989529,0.318681,-0.711892,0.664733,-0.837709,-0.657090,0.466095,-0.760358,0.877892,-0.256219,-0.175527,-0.860946,-0.250990,0.300776,0.728942,-0.881403,-0.862598,0.201205,-0.357206,0.020227,0.907067,0.547077,0.377878,-0.197216
0.999937,0.661887,-0.937002,0.766617,0.349750,0.257875,0.515010,-0.947453,-0.155941,0.556199,-0.994278,0.997508,-0.082654,0.473134,0.999747,0.465589,-0.650678,0.736743,-0.742664,-0.488117,0.071143,0.809043,-0.845756,-0.296547,-0.424420,0.733475,-0.999987,-0.050345,-0.596784,-0.566131,0.265765,0.652875,0.661481,0.885672,-0.815447
-0.484311,0.731954,-0.527870,0.946008,0.830336,-0.241636,0.805975,0.553680,-0.184997,0.105392,0.550135,0.370473,-0.063471,0.270142,0.578236,-0.573830,-0.510919,-0.551731,-0.580496,0.660807,-0.442175,-0.684322,-0.731084,-0.022359,0.630415,0.708109,-0.469188,-0.606731,0.361253,0.134189,0.025253,0.894305,0.891276,0.308816,-0.509962
0.574424,0.613986,-0.219487,-0.445097,0.933956,-0.294200,0.945861,-0.505097,-0.271571,0.123394,-0.336280,0.993032,0.130105,-0.420498,0.293010,-0.627695,-0.774661,-0.119944,-0.449710,0.908520,-0.364417,-0.913462,-0.743394,-0.091708,0.436822,0.734946,-0.244413,-0.903567,-0.406193,-0.351492,0.133068,0.962602,0.821249,0.218020,-0.047693
0.846276,0.560705,-0.056686,-0.231197,0.931150,-0.530166,0.899298,-0.140114,-0.403169,0.039499,-0.613673,0.984183,0.364547,-0.459940,0.305387,-0.527408,-0.753951,-0.045985,-0.436377,0.929765,-0.241488,-0.926997,-0.710503,-0.022621,0.264211,0.738003,-0.391852,-0.910136,0.621047,-0.366359,0.097902,0.971329,0.760072,0.284939,-0.020483
