0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.948597,0.056134,-0.661350,0.238251,0.017115,0.262158,0.279404,0.071802,-0.007358,-0.915327,-0.293454,0.963937,0.140767,-0.024691,-0.651603,-0.806581,0.544521,-0.520142,-0.111820,0.220255,-0.682486,-0.835452,-0.058644,-0.676874,0.086320,0.701510,-0.871266,0.018781,-0.612745,-0.224732,-0.050045,0.433747,-0.071571,0.751748,0.132660
0.923199,0.169434,-0.285200,-0.112864,-0.118294,0.155484,-0.231134,0.015266,-0.012496,-0.949446,0.062974,0.957870,0.184656,0.039575,0.994438,-0.824445,-0.270653,-0.485119,-0.029205,-0.133741,-0.386499,-0.743498,-0.008293,-0.917500,0.738301,-0.765994,-0.842173,0.076683,-0.845284,-0.094916,0.001821,0.409417,-0.020974,0.714510,0.111991
0.850102,0.047259,0.657526,-0.020026,0.173239,-0.032363,-0.619900,0.128420,-0.082298,-0.943072,-0.063702,0.913677,0.391122,0.256546,0.618041,-0.847025,-0.515984,-0.091550,-0.006873,-0.582341,-0.435184,-0.586590,-0.003850,-0.702714,0.376933,-0.723122,-0.584263,0.139211,-0.613066,-0.486174,-0.407258,0.007550,-0.016337,0.882366,0.032319
-0.001653,-0.285693,0.068597,-0.346976,0.066387,0.001444,-0.153040,0.680408,-0.157296,-0.103631,-0.062506,0.066416,0.419533,-0.341652,-0.069221,-0.020239,0.263014,-0.055570,0.011660,0.002711,-0.170800,0.012030,-0.796764,0.003439,-0.645920,-0.006101,-0.411896,0.532588,-0.022958,0.055188,0.378106,-0.013592,0.044007,0.558652,0.740723
0.083423,0.381994,-0.610064,-0.354825,-0.013691,0.002819,-0.319898,0.051919,0.000093,-0.034133,0.004782,0.213523,0.060858,0.009886,0.970089,-0.083273,-0.012738,-0.003577,-0.045674,0.008852,-0.729123,-0.021941,-0.103782,-0.040010,0.513025,-0.630927,-0.000659,0.001593,-0.483913,-0.132292,-0.098584,0.846738,-0.105071,0.174817,0.003408
0.012671,0.241380,0.134758,0.318662,-0.311561,0.793195,0.683891,-0.105371,0.110107,-0.004448,0.123631,0.013639,-0.122346,-0.614582,-0.046993,0.263717,-0.010999,0.002295,-0.749569,0.023610,-0.523381,0.249819,0.595214,-0.022259,0.202325,0.732217,0.080817,0.003139,0.368418,-0.058853,-0.013902,0.912688,0.036252,0.448615,0.004922
0.072267,-0.051378,0.238202,-0.463784,0.007956,0.036301,-0.130449,0.613963,-0.166940,-0.071757,-0.007106,0.005919,0.438757,0.126885,-0.136103,0.164190,-0.003976,-0.001920,-0.100607,-0.050315,-0.788581,-0.019327,-0.364578,-0.027566,-0.176825,-0.271993,0.003085,0.001716,-0.379794,-0.059937,-0.605229,-0.301804,-0.217369,0.410303,0.005116
-0.208206,0.092538,0.420509,-0.082637,-0.154113,0.218360,0.227264,0.138313,-0.038407,-0.893023,-0.097325,0.472257,0.129867,0.142649,-0.278429,-0.542602,-0.199558,-0.122426,-0.012511,-0.495906,-0.483826,-0.559604,-0.009547,-0.398544,-0.197235,-0.581687,-0.684584,0.090478,-0.695854,0.099917,-0.149757,0.011077,-0.026383,0.668497,0.043039
-0.264697,0.040209,0.283647,-0.004064,-0.002840,0.323020,0.236345,0.146897,-0.048896,-0.703486,-0.259086,0.098755,0.257588,0.135786,-0.527447,-0.489059,-0.040717,-0.033086,-0.019679,-0.520548,-0.491154,-0.592353,-0.014338,-0.268000,-0.376563,-0.296766,-0.279321,0.099153,-0.595500,0.102502,-0.159688,0.043454,-0.033331,0.625900,0.060704
0.079987,-0.900611,0.031636,-0.650971,0.270425,-0.725471,0.021538,-0.245749,0.672863,0.003251,-0.133437,-0.000676,-0.227843,-0.605437,-0.016194,-0.227776,0.263641,0.009133,0.653714,0.106225,0.012398,0.569839,0.461538,0.800647,-0.000436,0.507493,-0.224760,0.070914,0.819199,0.211755,-0.327812,0.732709,0.261712,-0.562903,0.068220
-0.497141,-0.323662,0.079000,-0.260757,-0.637696,-0.676406,-0.072538,0.062611,-0.466211,0.087449,-0.431730,-0.424396,-0.229930,0.394875,0.091204,-0.680948,0.591101,0.316342,0.504287,0.018515,0.164762,0.795648,0.079537,0.722282,-0.375700,0.145111,-0.180552,0.708381,0.345464,0.467739,-0.072357,-0.098583,0.570081,-0.278602,-0.116388
0.011786,0.135540,-0.180531,0.492269,-0.093418,0.625021,0.573163,0.451433,0.051469,-0.027428,-0.084015,0.010687,0.268581,-0.425218,-0.180450,0.093074,0.048804,-0.003167,-0.536281,0.004271,-0.376513,0.047835,0.704123,-0.001616,-0.080847,0.574686,-0.062811,0.007655,-0.088089,-0.045540,-0.105695,0.843808,-0.416122,0.422224,0.011311
0.014322,0.233227,0.001669,-0.009579,0.320147,0.148487,-0.301351,-0.149956,0.044440,0.729706,-0.954079,0.158364,0.104506,-0.862478,-0.258793,-0.005205,0.470022,-0.770800,0.011739,0.012654,-0.170231,0.078292,-0.993991,0.018031,-0.482969,0.023774,0.976145,0.492377,0.001300,0.025685,0.249968,0.142705,0.796407,0.642674,0.944247
0.184958,0.162851,-0.144598,-0.477530,-0.030108,0.009126,0.086545,0.500077,0.010314,-0.052881,0.002668,0.081147,0.130802,0.021690,0.040501,-0.088580,0.011002,-0.000951,-0.052689,-0.005941,-0.834436,-0.025225,-0.176317,-0.048898,0.074320,-0.492402,-0.004732,0.002079,-0.495574,-0.177761,-0.403293,0.037284,-0.228192,0.293455,0.004855
0.113292,0.171697,0.779374,-0.139531,-0.009599,0.252880,-0.078448,0.255955,0.010926,-0.002995,-0.049997,0.027217,0.555834,-0.218391,0.051025,-0.052625,-0.005471,-0.007634,-0.529578,0.120901,-0.721446,-0.176765,-0.178844,0.203957,0.084708,0.729398,-0.004077,0.000483,0.195027,-0.376116,-0.208512,0.961302,0.285101,0.644833,0.002689
-0.183757,-0.031901,0.256728,-0.441467,0.708918,0.540670,-0.349656,0.070981,-0.036403,-0.125110,-0.520817,0.064302,0.309556,-0.234534,-0.909576,-0.586012,0.198781,-0.204010,-0.093671,-0.463988,-0.265776,-0.515244,0.000157,0.562681,-0.315361,0.638867,-0.570148,0.286084,-0.391172,-0.016109,-0.307948,0.200182,-0.024243,0.563975,0.078798
0.107713,-0.052955,0.134771,-0.428803,0.020313,0.044801,0.289602,0.626275,-0.031155,-0.049792,-0.010339,0.004557,0.323717,0.030007,-0.207480,-0.036067,0.017989,-0.001200,-0.094670,-0.059481,-0.686443,-0.031728,-0.265155,-0.031289,-0.207950,-0.198922,-0.020409,0.001664,-0.442000,-0.084409,-0.366986,-0.117958,-0.348980,0.387764,0.006107
0.295380,-0.637756,0.024001,-0.823982,0.142449,-0.027621,-0.155534,0.546816,0.172911,-0.067265,-0.032274,0.030868,0.648485,-0.397107,-0.210495,-0.236001,0.323751,-0.001378,-0.219442,0.188878,-0.300368,0.207842,-0.534015,0.436434,-0.064527,0.175466,-0.034724,0.023735,-0.465440,-0.151292,0.654902,0.342467,-0.429838,-0.056776,0.041340
0.124251,0.416819,-0.188624,-0.295910,-0.083658,0.087577,0.265354,0.014825,0.071912,-0.021635,0.054982,0.047407,-0.100156,-0.011083,0.096295,0.024953,-0.003034,-0.000612,-0.221565,0.012435,-0.373516,-0.009648,-0.080535,-0.027978,0.153867,-0.312196,-0.003829,0.002398,-0.232520,-0.103318,0.068269,0.136825,-0.155835,0.251297,0.004482
-0.000556,-0.960196,0.023909,-0.896359,-0.858754,-0.897165,0.197064,-0.325421,0.940214,0.004092,-0.305510,-0.000157,-0.718504,-0.983793,-0.013290,-0.018691,0.071067,0.004221,0.990112,0.023273,-0.001199,0.948119,0.611021,0.456136,-0.000007,0.756329,-0.303653,-0.053714,0.951958,-0.512199,-0.494072,0.981606,0.965840,-0.246713,0.022402
0.001379,0.518954,-0.429312,-0.090126,-0.035473,0.000839,-0.404528,0.134373,0.000817,-0.079504,0.088141,0.845281,0.067286,-0.293259,-0.563897,-0.006018,0.099184,-0.094469,-0.001815,0.001023,-0.214046,-0.017735,-0.749555,-0.002952,0.945756,-0.053555,-0.114336,0.533983,-0.006660,-0.009395,0.298370,0.115700,0.004616,0.580783,0.648061
-0.605045,-0.009117,0.364626,-0.110387,-0.151438,-0.022744,0.059353,0.778885,-0.089549,-0.821641,-0.046309,0.013670,-0.068333,0.095676,-0.529951,-0.014862,0.448635,0.008979,-0.078228,-0.621721,-0.377715,-0.182422,-0.234491,0.030295,-0.358466,-0.608969,-0.189384,0.034400,-0.721642,0.824226,-0.716305,-0.159452,-0.422527,-0.221773,0.088601
0.954876,0.074966,0.757771,0.101309,-0.135882,0.574977,0.404456,0.071960,-0.006453,-0.459861,-0.088862,0.881652,0.307054,-0.308587,-0.564342,-0.619461,-0.617322,-0.112114,-0.198189,0.787033,-0.675918,-0.871648,-0.038518,0.954074,-0.277372,0.843522,0.965282,-0.041239,-0.170431,-0.190512,-0.053249,0.621029,0.029131,0.646138,0.044284
0.107713,-0.052955,0.134771,-0.428803,0.020313,0.044801,0.289602,0.626275,-0.031155,-0.049792,-0.010339,0.004557,0.323717,0.030007,-0.207480,-0.036067,0.017989,-0.001200,-0.094670,-0.059481,-0.686443,-0.031728,-0.265155,-0.031289,-0.207950,-0.198922,-0.020409,0.001664,-0.442000,-0.084409,-0.366986,-0.117958,-0.348980,0.387764,0.006107
-0.208206,0.092538,0.420509,-0.082637,-0.154113,0.218360,0.227264,0.138313,-0.038407,-0.893023,-0.097325,0.472257,0.129867,0.142649,-0.278429,-0.542602,-0.199558,-0.122426,-0.012511,-0.495906,-0.483826,-0.559604,-0.009547,-0.398544,-0.197235,-0.581687,-0.684584,0.090478,-0.695854,0.099917,-0.149757,0.011077,-0.026383,0.668497,0.043039
0.107713,-0.052955,0.134771,-0.428803,0.020313,0.044801,0.289602,0.626275,-0.031155,-0.049792,-0.010339,0.004557,0.323717,0.030007,-0.207480,-0.036067,0.017989,-0.001200,-0.094670,-0.059481,-0.686443,-0.031728,-0.265155,-0.031289,-0.207950,-0.198922,-0.020409,0.001664,-0.442000,-0.084409,-0.366986,-0.117958,-0.348980,0.387764,0.006107
0.030264,0.629397,-0.559117,-0.265077,-0.007198,0.011953,-0.505378,0.032379,0.001924,-0.047699,-0.019699,0.162367,0.471275,-0.086809,0.625128,-0.250990,-0.000785,-0.004987,-0.109382,0.001599,-0.135746,-0.019253,-0.131025,-0.046531,0.082875,-0.719126,-0.002711,0.003178,0.683057,0.167234,0.525016,0.858786,-0.133986,0.517343,0.004545
0.107713,-0.052955,0.134771,-0.428803,0.020313,0.044801,0.289602,0.626275,-0.031155,-0.049792,-0.010339,0.004557,0.323717,0.030007,-0.207480,-0.036067,0.017989,-0.001200,-0.094670,-0.059481,-0.686443,-0.031728,-0.265155,-0.031289,-0.207950,-0.198922,-0.020409,0.001664,-0.442000,-0.084409,-0.366986,-0.117958,-0.348980,0.387764,0.006107
0.261710,0.107818,-0.999093,-0.553151,-0.315555,0.038491,0.991056,0.132508,-0.035655,-0.085105,0.702538,0.585711,0.078321,-0.036344,-0.904019,0.132586,-0.037007,0.558621,-0.105336,0.097639,-0.997804,-0.099514,-0.977753,-0.178619,-0.822068,0.473139,0.665187,-0.013621,0.639109,-0.009474,-0.056709,0.805373,0.037071,0.009967,0.010848
0.184958,0.162851,-0.144598,-0.477530,-0.030108,0.009126,0.086545,0.500077,0.010314,-0.052881,0.002668,0.081147,0.130802,0.021690,0.040501,-0.088580,0.011002,-0.000951,-0.052689,-0.005941,-0.834436,-0.025225,-0.176317,-0.048898,0.074320,-0.492402,-0.004732,0.002079,-0.495574,-0.177761,-0.403293,0.037284,-0.228192,0.293455,0.004855
0.008837,0.637964,-0.484258,0.307102,-0.918491,-0.854805,0.936023,-0.016038,0.371137,-0.302784,-0.882599,-0.034133,-0.811136,-0.970320,-0.197539,0.508479,-0.104007,0.915097,0.611852,0.033257,-0.007623,0.949044,0.130265,0.669409,-0.025833,0.931091,0.794013,-0.866408,0.962488,-0.002797,-0.022766,0.657821,0.077785,-0.699000,-0.126193
0.608647,0.065856,0.515403,0.053385,-0.101027,0.058891,0.278680,0.019748,0.018759,-0.759045,0.129935,0.470162,-0.010427,-0.038567,0.830174,0.000772,-0.062236,-0.050237,-0.396026,0.064050,-0.421218,-0.061409,-0.408955,-0.615934,0.804958,-0.914996,-0.024597,0.005859,-0.508971,-0.165098,0.155641,0.309233,-0.074335,0.025158,0.121594
0.107713,-0.052955,0.134771,-0.428803,0.020313,0.044801,0.289602,0.626275,-0.031155,-0.049792,-0.010339,0.004557,0.323717,0.030007,-0.207480,-0.036067,0.017989,-0.001200,-0.094670,-0.059481,-0.686443,-0.031728,-0.265155,-0.031289,-0.207950,-0.198922,-0.020409,0.001664,-0.442000,-0.084409,-0.366986,-0.117958,-0.348980,0.387764,0.006107
0.107713,-0.052955,0.134771,-0.428803,0.020313,0.044801,0.289602,0.626275,-0.031155,-0.049792,-0.010339,0.004557,0.323717,0.030007,-0.207480,-0.036067,0.017989,-0.001200,-0.094670,-0.059481,-0.686443,-0.031728,-0.265155,-0.031289,-0.207950,-0.198922,-0.020409,0.001664,-0.442000,-0.084409,-0.366986,-0.117958,-0.348980,0.387764,0.006107
